             JOBID PARTITION     NAME     USER  ACCOUNT ST       TIME  NODES NODELIST(REASON)
          52239466  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239465  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239464  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239463  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239462  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239461  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239460  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239459  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239458  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239457  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239456  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239455  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239454  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239453  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239452  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239451  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239450  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239449  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239448  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239447  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239446  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239445  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239444  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239443  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239442  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239441  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239440  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239439  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239438  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239437  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239436  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239435  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239434  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239433  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239432  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239431  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239430  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239429  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239428  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239427  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239426  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239425  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239424  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239423  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239422  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239421  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239420  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239419  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239418  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239417  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239416  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239415  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239414  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239413  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239412  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239411  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239410  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239409  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239408  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239407  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239406  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239405  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239404  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239403  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239402  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239401  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239400  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239399  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239398  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239397  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239396  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239395  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239394  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239393  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239392  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239391  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239390  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239389  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239388  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239387  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239386  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239385  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239384  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239383  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239382  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239380  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239379  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239378  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239377  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239376  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239375  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239374  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239373  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239372  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239371  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239370  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239369  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239368  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239367  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239366  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239365  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239364  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239363  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239362  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239361  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239360  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239359  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239358  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239357  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239356  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239355  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239354  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239353  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239352  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239351  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239350  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239349  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239348  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239347  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239346  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239345  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239344  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239343  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239342  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239341  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239340  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239339  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239338  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239337  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239336  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239335  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239334  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239333  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239332  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239331  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239330  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239329  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239328  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239327  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239326  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239325  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239324  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239323  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239322  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239321  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239320  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239319  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239318  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239317  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239316  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239315  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239314  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239313  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239312  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239311  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239310  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239308  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239307  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239306  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239305  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239304  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239303  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239302  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239301  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239300  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239299  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239298  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239297  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239296  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239295  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239294  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239293  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239292  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239291  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239290  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239289  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239288  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239287  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239286  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239285  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239284  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239283  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239282  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239281  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239280  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239279  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239278  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239277  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239276  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239275  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239274  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239273  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239272  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239271  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239270  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239269  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239268  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239267  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239266  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239265  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239264  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239263  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239262  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239261  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239260  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239259  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239258  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239257  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239256  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239255  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239254  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239253  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239252  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239251  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239250  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239249  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239248  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239247  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239246  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239245  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239244  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239243  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239242  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239241  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239240  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239239  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239238  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239237  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239236  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239235  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239234  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239233  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239232  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239231  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239230  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239229  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239228  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239227  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239226  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239225  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239224  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239223  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239222  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239221  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239220  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239219  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239218  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239217  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239216  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239215  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239214  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239213  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239212  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239211  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239210  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239209  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239208  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239207  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239206  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239205  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239204  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239203  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239202  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239201  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239200  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239199  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239198  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239197  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239196  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239195  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239194  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239193  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239192  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239191  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239190  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239189  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239188  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239187  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239186  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239185  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239184  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239183  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239182  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239181  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239180  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239179  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239178  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239177  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239176  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239175  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239174  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239173  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239172  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239171  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239170  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239169  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239168  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239167  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239166  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239165  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239164  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239163  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239162  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239161  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239160  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239159  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239158  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239157  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239156  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239155  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239154  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239153  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239152  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239151  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239150  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239149  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239148  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239147  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239146  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239145  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239144  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239143  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239142  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239141  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239140  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239139  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239138  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239137  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239136  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239135  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239134  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239133  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239132  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239131  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239130  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239129  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239128  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239127  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239126  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239125  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239124  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239123  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239122  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239121  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239120  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239119  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239118  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239117  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239116  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239115  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239114  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239113  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239112  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239111  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239110  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239109  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239108  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239107  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239106  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239105  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239104  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239103  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239102  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239101  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239100  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239099  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239098  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239097  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239096  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239095  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239094  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239093  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239092  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239091  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239090  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239089  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239088  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239087  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239086  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239085  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239084  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239083  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239082  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239081  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239080  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239079  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239078  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
